data_pregao,data_vencimento,K,cod_negociacao,T,S,r,sigma,cotacao_op,moneyness,call_price_bs,call_price_lstm
2023-01-26,2023-02-17,80.91,VALEB811-2023-80.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,17.02,ITM,18.064431766844834,17.322548
2023-01-26,2023-02-17,81.91,VALEB821-2023-81.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,16.46,ITM,17.085483740005714,16.449871
2023-01-26,2023-02-17,82.91,VALEB831-2023-82.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,15.8,ITM,16.110901780062477,15.680577
2023-01-26,2023-02-17,105.41,VALEB84-2023-105.41,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,0.55,OTM,1.1098399913832502,0.7316555
2023-01-26,2023-02-17,83.91,VALEB841-2023-83.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,14.66,ITM,15.142282759720729,14.64607
2023-01-26,2023-02-17,84.91,VALEB851-2023-84.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,13.72,ITM,14.181607180901864,13.815847
2023-01-26,2023-02-17,85.91,VALEB861-2023-85.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,12.72,ITM,13.231261523772474,12.8484745
2023-01-26,2023-02-17,86.91,VALEB871-2023-86.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,11.68,ITM,12.294040045736708,12.021619
2023-01-26,2023-02-17,87.91,VALEB881-2023-87.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,10.52,ITM,11.373121531945472,11.136256
2023-01-26,2023-02-17,107.41,VALEB89-2023-107.41,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,0.34,OTM,0.7428382094729429,0.49175215
2023-01-26,2023-02-17,88.91,VALEB891-2023-88.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,10.02,ITM,10.472018256757593,10.157385
2023-01-26,2023-02-17,89.91,VALEB901-2023-89.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,8.94,ITM,9.594496756231692,9.223156
2023-01-26,2023-02-17,90.91,VALEB911-2023-90.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,8.06,ITM,8.744472682089992,8.371355
2023-01-26,2023-02-17,91.91,VALEB921-2023-91.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,7.18,ITM,7.925884683036699,7.518564
2023-01-26,2023-02-17,92.91,VALEB931-2023-92.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,7.0,ITM,7.14255459410893,6.772196
2023-01-26,2023-02-17,93.91,VALEB941-2023-93.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,5.8,ATM,6.398042897884309,5.7319307
2023-01-26,2023-02-17,94.91,VALEB951-2023-94.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,4.96,ATM,5.695509226697666,5.1749444
2023-01-26,2023-02-17,95.91,VALEB961-2023-95.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,4.24,ATM,5.037587496163567,4.569868
2023-01-26,2023-02-17,96.91,VALEB971-2023-96.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,3.6,ATM,4.426284124401214,4.006943
2023-01-26,2023-02-17,97.91,VALEB979-2023-97.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,3.0,ATM,3.8629058501321367,3.4889493
2023-01-26,2023-02-17,98.91,VALEB989-2023-98.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,2.44,ATM,3.348021164070282,2.9571347
2023-01-26,2023-02-17,99.91,VALEB999-2023-99.91,0.0873015873015873,98.0,0.13649989315282562,0.278806350579307,1.91,ATM,2.8814566140970186,2.40517
2023-01-26,2023-03-17,78.16,VALEC100-2023-78.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,20.57,ITM,22.010135335277283,20.669691
2023-01-26,2023-03-17,97.66,VALEC103-2023-97.66,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,5.11,ATM,6.397738100469503,5.440532
2023-01-26,2023-03-17,104.16,VALEC104-2023-104.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,2.19,OTM,3.4296918445793025,2.6084027
2023-01-26,2023-03-17,108.16,VALEC105-2023-108.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,1.18,OTM,2.208832426809515,1.5401567
2023-01-26,2023-03-17,106.16,VALEC106-2023-106.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,1.59,OTM,2.7670280874693987,2.0138788
2023-01-26,2023-03-17,110.16,VALEC108-2023-110.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.86,OTM,1.7448945671873233,1.1573915
2023-01-26,2023-03-17,114.16,VALEC111-2023-114.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.44,OTM,1.0560719516599626,0.6765346
2023-01-26,2023-03-17,112.16,VALEC112-2023-112.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.62,OTM,1.364314975046689,0.89221025
2023-01-26,2023-03-17,116.16,VALEC116-2023-116.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.3,OTM,0.8094875796963823,0.5076436
2023-01-26,2023-03-17,118.16,VALEC118-2023-118.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.23,OTM,0.6145778461743312,0.39934248
2023-01-26,2023-03-17,120.16,VALEC120-2023-120.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.16,OTM,0.4622870056680952,0.32735085
2023-01-26,2023-03-17,126.16,VALEC126-2023-126.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.07,OTM,0.18662006782401663,0.16930425
2023-01-26,2023-03-17,130.16,VALEC130-2023-130.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.06,OTM,0.09782543939653454,0.10647106
2023-01-26,2023-03-17,134.16,VALEC134-2023-134.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.03,OTM,0.04975322150419226,0.06324577
2023-01-26,2023-03-17,121.66,VALEC139-2023-121.66,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.15,OTM,0.3711848182408417,0.2794386
2023-01-26,2023-03-17,120.66,VALEC641-2023-120.66,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,0.14,OTM,0.4299120736622575,0.3108328
2023-01-26,2023-03-17,70.16,VALEC701-2023-70.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,27.25,ITM,29.719990091370462,27.87857
2023-01-26,2023-03-17,74.16,VALEC741-2023-74.16,0.1984126984126984,98.0,0.13649989315282562,0.278806350579307,24.4,ITM,25.845000140701956,24.206236
