data_pregao,tipo_mercado,nome_empresa,cod_negociacao,preco_exercicio,preco_ultimo_negocio_x,data_vencimento,numero_negocios,preco_ultimo_negocio_y,garch_vol,selic,moneyness
2015-01-05,70,VALE,VALEA18,17.85,0.97,2015-01-19,1473.0,20.96,0.0482479659326746,0.00043739,ITM
2015-01-05,70,VALE,VALEA20,19.85,0.14,2015-01-19,503.0,20.96,0.0482479659326746,0.00043739,ITM
2015-01-05,70,VALE,VALEA49,18.35,0.66,2015-01-19,1465.0,20.96,0.0482479659326746,0.00043739,ITM
2015-01-05,70,VALE,VALEA50,19.35,0.25,2015-01-19,945.0,20.96,0.0482479659326746,0.00043739,ITM
2015-01-06,70,VALE,VALEA18,17.85,1.57,2015-01-19,1370.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEA20,19.85,0.34,2015-01-19,1466.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEA49,18.35,1.17,2015-01-19,1988.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEA50,19.35,0.53,2015-01-19,2291.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEA51,20.35,0.18,2015-01-19,1612.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEA72,18.85,0.83,2015-01-19,534.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEB19,18.35,1.53,2015-02-09,644.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEB20,19.35,0.86,2015-02-09,724.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-06,70,VALE,VALEB21,20.35,0.45,2015-02-09,546.0,21.8,0.0455326861153156,0.00043739,ITM
2015-01-07,70,VALE,VALEA18,17.85,2.3,2015-01-19,770.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEA20,19.85,0.67,2015-01-19,3973.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEA49,18.35,1.87,2015-01-19,2236.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEA50,19.35,1.01,2015-01-19,5527.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEA51,20.35,0.41,2015-01-19,2903.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEA52,21.35,0.13,2015-01-19,1643.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEA64,21.85,0.07,2015-01-19,766.0,22.6,0.0447857213746556,0.00043739,ATM
2015-01-07,70,VALE,VALEA72,18.85,1.42,2015-01-19,1009.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEB20,19.35,1.36,2015-02-09,886.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEB21,20.35,0.8,2015-02-09,646.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-07,70,VALE,VALEB22,21.35,0.33,2015-02-09,520.0,22.6,0.0447857213746556,0.00043739,ITM
2015-01-08,70,VALE,VALEA20,19.85,0.62,2015-01-19,3785.0,22.84,0.0438107436776188,0.00043739,ITM
2015-01-08,70,VALE,VALEA49,18.35,1.86,2015-01-19,522.0,22.84,0.0438107436776188,0.00043739,ITM
2015-01-08,70,VALE,VALEA50,19.35,0.94,2015-01-19,2810.0,22.84,0.0438107436776188,0.00043739,ITM
2015-01-08,70,VALE,VALEA51,20.35,0.37,2015-01-19,2296.0,22.84,0.0438107436776188,0.00043739,ITM
2015-01-08,70,VALE,VALEA52,21.35,0.12,2015-01-19,1387.0,22.84,0.0438107436776188,0.00043739,ITM
2015-01-09,70,VALE,VALEA20,19.85,0.47,2015-01-19,4048.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-09,70,VALE,VALEA49,18.35,1.64,2015-01-19,792.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-09,70,VALE,VALEA50,19.35,0.77,2015-01-19,2900.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-09,70,VALE,VALEA51,20.35,0.25,2015-01-19,1127.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-09,70,VALE,VALEA72,18.85,1.12,2015-01-19,1658.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-09,70,VALE,VALEB20,19.35,1.24,2015-02-09,801.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-09,70,VALE,VALEB81,18.85,1.49,2015-02-09,569.0,22.35,0.0413264000740904,0.00043739,ITM
2015-01-12,70,VALE,VALEA20,19.85,0.38,2015-01-19,2110.0,22.64,0.0396000704796266,0.00043739,ITM
2015-01-12,70,VALE,VALEA49,18.35,1.58,2015-01-19,1134.0,22.64,0.0396000704796266,0.00043739,ITM
2015-01-12,70,VALE,VALEA50,19.35,0.73,2015-01-19,1572.0,22.64,0.0396000704796266,0.00043739,ITM
2015-01-12,70,VALE,VALEA51,20.35,0.2,2015-01-19,1039.0,22.64,0.0396000704796266,0.00043739,ITM
2015-01-12,70,VALE,VALEB20,19.35,1.16,2015-02-09,634.0,22.64,0.0396000704796266,0.00043739,ITM
2015-01-12,70,VALE,VALEB81,18.85,1.46,2015-02-09,569.0,22.64,0.0396000704796266,0.00043739,ITM
2015-01-13,70,VALE,VALEA20,19.85,0.34,2015-01-19,5204.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEA48,17.35,2.6,2015-01-19,609.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEA49,18.35,1.64,2015-01-19,882.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEA50,19.35,0.68,2015-01-19,3209.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEA51,20.35,0.15,2015-01-19,3115.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEA52,21.35,0.02,2015-01-19,733.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEA64,21.85,0.01,2015-01-19,507.0,22.51,0.0375789617117142,0.00043739,ATM
2015-01-13,70,VALE,VALEB20,19.35,1.15,2015-02-09,1707.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEB21,20.35,0.61,2015-02-09,1935.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEB81,18.85,1.57,2015-02-09,502.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEC19,19.35,1.79,2015-03-16,590.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-13,70,VALE,VALEC20,20.35,1.09,2015-03-16,623.0,22.51,0.0375789617117142,0.00043739,ITM
2015-01-14,70,VALE,VALEA18,17.85,0.76,2015-01-19,532.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEA20,19.85,0.05,2015-01-19,2115.0,20.7,0.035538016854083,0.00043739,ATM
2015-01-14,70,VALE,VALEA48,17.35,1.17,2015-01-19,520.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEA49,18.35,0.41,2015-01-19,1936.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEA50,19.35,0.09,2015-01-19,2698.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEA51,20.35,0.02,2015-01-19,1150.0,20.7,0.035538016854083,0.00043739,ATM
2015-01-14,70,VALE,VALEA72,18.85,0.19,2015-01-19,750.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEB19,18.35,0.85,2015-02-09,793.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEB20,19.35,0.42,2015-02-09,1128.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEB21,20.35,0.19,2015-02-09,1627.0,20.7,0.035538016854083,0.00043739,ATM
2015-01-14,70,VALE,VALEB81,18.85,0.64,2015-02-09,749.0,20.7,0.035538016854083,0.00043739,ITM
2015-01-14,70,VALE,VALEC20,20.35,0.51,2015-03-16,626.0,20.7,0.035538016854083,0.00043739,ATM
2015-01-15,70,VALE,VALEA18,17.85,0.74,2015-01-19,637.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEA20,19.85,0.01,2015-01-19,580.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEA49,18.35,0.36,2015-01-19,2254.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEA50,19.35,0.05,2015-01-19,1326.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEA72,18.85,0.15,2015-01-19,20172.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEB19,18.35,0.85,2015-02-09,740.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEB20,19.35,0.4,2015-02-09,1232.0,20.94,0.0441244922428747,0.00043739,ITM
2015-01-15,70,VALE,VALEB21,20.35,0.18,2015-02-09,857.0,20.94,0.0441244922428747,0.00043739,ATM
2015-01-16,70,VALE,VALEA18,17.85,1.46,2015-01-19,1711.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEA20,19.85,0.03,2015-01-19,986.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEA48,17.35,2.0,2015-01-19,871.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEA49,18.35,0.94,2015-01-19,2369.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEA50,19.35,0.08,2015-01-19,2652.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEA72,18.85,0.42,2015-01-19,1093.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEB18,17.35,2.16,2015-02-09,1410.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEB19,18.35,1.22,2015-02-09,2297.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEB20,19.35,0.64,2015-02-09,5245.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEB21,20.35,0.32,2015-02-09,4719.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEB49,19.85,0.49,2015-02-09,744.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-16,70,VALE,VALEB81,18.85,0.95,2015-02-09,650.0,21.88,0.0416418845037251,0.00043739,ITM
2015-01-19,70,VALE,VALEB19,18.35,1.16,2015-02-09,983.0,21.65,0.0419356471981867,0.00043739,ITM
2015-01-19,70,VALE,VALEB20,19.35,0.6,2015-02-09,3411.0,21.65,0.0419356471981867,0.00043739,ITM
2015-01-19,70,VALE,VALEB21,20.35,0.29,2015-02-09,1815.0,21.65,0.0419356471981867,0.00043739,ITM
2015-01-20,70,VALE,VALEB20,19.35,0.62,2015-02-09,2983.0,21.74,0.0396232308537426,0.00043739,ITM
2015-01-20,70,VALE,VALEB21,20.35,0.24,2015-02-09,2718.0,21.74,0.0396232308537426,0.00043739,ITM
2015-01-20,70,VALE,VALEB22,21.35,0.08,2015-02-09,904.0,21.74,0.0396232308537426,0.00043739,ATM
2015-01-21,70,VALE,VALEB19,18.35,1.38,2015-02-09,1015.0,22.08,0.0373715116902686,0.00043739,ITM
2015-01-21,70,VALE,VALEB20,19.35,0.69,2015-02-09,3854.0,22.08,0.0373715116902686,0.00043739,ITM
2015-01-21,70,VALE,VALEB21,20.35,0.31,2015-02-09,3033.0,22.08,0.0373715116902686,0.00043739,ITM
2015-01-21,70,VALE,VALEB22,21.35,0.11,2015-02-09,602.0,22.08,0.0373715116902686,0.00043739,ATM
2015-01-21,70,VALE,VALEB49,19.85,0.46,2015-02-09,818.0,22.08,0.0373715116902686,0.00043739,ITM
2015-01-22,70,VALE,VALEB19,18.35,1.34,2015-02-09,921.0,21.91,0.0356832451401916,0.00045513,ITM
2015-01-22,70,VALE,VALEB20,19.35,0.64,2015-02-09,5193.0,21.91,0.0356832451401916,0.00045513,ITM
2015-01-22,70,VALE,VALEB21,20.35,0.27,2015-02-09,5039.0,21.91,0.0356832451401916,0.00045513,ITM
2015-01-22,70,VALE,VALEB22,21.35,0.1,2015-02-09,1422.0,21.91,0.0356832451401916,0.00045513,ATM
2015-01-22,70,VALE,VALEB49,19.85,0.44,2015-02-09,930.0,21.91,0.0356832451401916,0.00045513,ITM
2015-01-23,70,VALE,VALEB19,18.35,0.6,2015-02-09,2316.0,20.52,0.0338622142910067,0.00045513,ITM
2015-01-23,70,VALE,VALEB20,19.35,0.23,2015-02-09,4793.0,20.52,0.0338622142910067,0.00045513,ITM
2015-01-23,70,VALE,VALEB21,20.35,0.08,2015-02-09,2704.0,20.52,0.0338622142910067,0.00045513,ATM
2015-01-23,70,VALE,VALEB22,21.35,0.04,2015-02-09,525.0,20.52,0.0338622142910067,0.00045513,ATM
2015-01-23,70,VALE,VALEB49,19.85,0.12,2015-02-09,611.0,20.52,0.0338622142910067,0.00045513,ATM
2015-01-23,70,VALE,VALEB81,18.85,0.39,2015-02-09,878.0,20.52,0.0338622142910067,0.00045513,ITM
2015-01-23,70,VALE,VALEC19,19.35,0.65,2015-03-16,1170.0,20.52,0.0338622142910067,0.00045513,ITM
2015-01-26,70,VALE,VALEB18,17.35,0.72,2015-02-09,1445.0,19.58,0.0391149798847394,0.00045513,ITM
2015-01-26,70,VALE,VALEB19,18.35,0.26,2015-02-09,3033.0,19.58,0.0391149798847394,0.00045513,ITM
2015-01-26,70,VALE,VALEB20,19.35,0.08,2015-02-09,2557.0,19.58,0.0391149798847394,0.00045513,ATM
2015-01-26,70,VALE,VALEB21,20.35,0.03,2015-02-09,620.0,19.58,0.0391149798847394,0.00045513,ATM
2015-01-26,70,VALE,VALEB49,19.85,0.05,2015-02-09,807.0,19.58,0.0391149798847394,0.00045513,ATM
2015-01-27,70,VALE,VALEB17,16.35,0.92,2015-02-09,1886.0,19.0,0.0402004973290995,0.00045513,ITM
2015-01-27,70,VALE,VALEB18,17.35,0.38,2015-02-09,5341.0,19.0,0.0402004973290995,0.00045513,ITM
2015-01-27,70,VALE,VALEB19,18.35,0.11,2015-02-09,3799.0,19.0,0.0402004973290995,0.00045513,ATM
2015-01-27,70,VALE,VALEB20,19.35,0.03,2015-02-09,1612.0,19.0,0.0402004973290995,0.00045513,ATM
2015-01-27,70,VALE,VALEB81,18.85,0.06,2015-02-09,551.0,19.0,0.0402004973290995,0.00045513,ATM
2015-01-27,70,VALE,VALEC19,19.35,0.25,2015-03-16,626.0,19.0,0.0402004973290995,0.00045513,ATM
2015-01-28,70,VALE,VALEB17,16.35,0.8,2015-02-09,2711.0,18.95,0.0392389519227939,0.00045513,ITM
2015-01-28,70,VALE,VALEB18,17.35,0.32,2015-02-09,4163.0,18.95,0.0392389519227939,0.00045513,ITM
2015-01-28,70,VALE,VALEB19,18.35,0.09,2015-02-09,2015.0,18.95,0.0392389519227939,0.00045513,ATM
2015-01-28,70,VALE,VALEB20,19.35,0.03,2015-02-09,506.0,18.95,0.0392389519227939,0.00045513,ATM
2015-01-29,70,VALE,VALEB17,16.35,0.46,2015-02-09,3167.0,18.05,0.0370067481866783,0.00045513,ITM
2015-01-29,70,VALE,VALEB18,17.35,0.15,2015-02-09,5420.0,18.05,0.0370067481866783,0.00045513,ATM
2015-01-29,70,VALE,VALEB19,18.35,0.04,2015-02-09,1707.0,18.05,0.0370067481866783,0.00045513,ATM
2015-01-29,70,VALE,VALEB20,19.35,0.02,2015-02-09,690.0,18.05,0.0370067481866783,0.00045513,OTM
2015-01-29,70,VALE,VALEB46,16.85,0.26,2015-02-09,517.0,18.05,0.0370067481866783,0.00045513,ITM
2015-01-29,70,VALE,VALEB80,17.85,0.07,2015-02-09,737.0,18.05,0.0370067481866783,0.00045513,ATM
2015-01-29,70,VALE,VALEC17,17.35,0.62,2015-03-16,804.0,18.05,0.0370067481866783,0.00045513,ATM
2015-01-29,70,VALE,VALEC18,18.35,0.35,2015-03-16,959.0,18.05,0.0370067481866783,0.00045513,ATM
2015-01-30,70,VALE,VALEB16,15.35,1.34,2015-02-09,1278.0,18.61,0.0387001261390873,0.00045513,ITM
2015-01-30,70,VALE,VALEB17,16.35,0.61,2015-02-09,4646.0,18.61,0.0387001261390873,0.00045513,ITM
2015-01-30,70,VALE,VALEB18,17.35,0.19,2015-02-09,2863.0,18.61,0.0387001261390873,0.00045513,ITM
2015-01-30,70,VALE,VALEB19,18.35,0.05,2015-02-09,539.0,18.61,0.0387001261390873,0.00045513,ATM
2015-01-30,70,VALE,VALEC18,18.35,0.39,2015-03-16,666.0,18.61,0.0387001261390873,0.00045513,ATM
2015-02-02,70,VALE,VALEB16,15.35,1.87,2015-02-09,506.0,19.74,0.0379507793270737,0.00045513,ITM
2015-02-02,70,VALE,VALEB17,16.35,1.08,2015-02-09,8502.0,19.74,0.0379507793270737,0.00045513,ITM
2015-02-02,70,VALE,VALEB18,17.35,0.37,2015-02-09,6175.0,19.74,0.0379507793270737,0.00045513,ITM
2015-02-02,70,VALE,VALEB19,18.35,0.08,2015-02-09,942.0,19.74,0.0379507793270737,0.00045513,ITM
2015-02-02,70,VALE,VALEC17,17.35,0.99,2015-03-16,806.0,19.74,0.0379507793270737,0.00045513,ITM
2015-02-02,70,VALE,VALEC18,18.35,0.58,2015-03-16,784.0,19.74,0.0379507793270737,0.00045513,ITM
2015-02-02,70,VALE,VALEC19,19.35,0.29,2015-03-16,536.0,19.74,0.0379507793270737,0.00045513,ATM
2015-02-03,70,VALE,VALEB16,15.35,2.67,2015-02-09,535.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEB17,16.35,1.75,2015-02-09,2406.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEB18,17.35,0.88,2015-02-09,8160.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEB19,18.35,0.24,2015-02-09,4377.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEB20,19.35,0.04,2015-02-09,879.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEB46,16.85,1.25,2015-02-09,523.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEB80,17.85,0.5,2015-02-09,618.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEC17,17.35,1.54,2015-03-16,885.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEC18,18.35,0.86,2015-03-16,1363.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEC19,19.35,0.51,2015-03-16,1329.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-03,70,VALE,VALEC20,20.35,0.24,2015-03-16,567.0,20.87,0.0410497215840938,0.00045513,ATM
2015-02-03,70,VALE,VALEC47,17.85,1.14,2015-03-16,855.0,20.87,0.0410497215840938,0.00045513,ITM
2015-02-04,70,VALE,VALEB18,17.35,0.61,2015-02-09,4318.0,20.55,0.0430350418164652,0.00045513,ITM
2015-02-04,70,VALE,VALEB19,18.35,0.12,2015-02-09,4320.0,20.55,0.0430350418164652,0.00045513,ITM
2015-02-04,70,VALE,VALEC18,18.35,0.75,2015-03-16,653.0,20.55,0.0430350418164652,0.00045513,ITM
2015-02-05,70,VALE,VALEB17,16.35,1.44,2015-02-09,648.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEB18,17.35,0.55,2015-02-09,5688.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEB19,18.35,0.09,2015-02-09,4060.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEB80,17.85,0.22,2015-02-09,990.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEB81,18.85,0.04,2015-02-09,844.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEC17,17.35,1.3,2015-03-16,585.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEC18,18.35,0.71,2015-03-16,1717.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEC19,19.35,0.36,2015-03-16,986.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-05,70,VALE,VALEC47,17.85,0.96,2015-03-16,658.0,20.45,0.0408061732413145,0.00045513,ITM
2015-02-06,70,VALE,VALEB17,16.35,1.43,2015-02-09,1286.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-06,70,VALE,VALEB18,17.35,0.54,2015-02-09,6539.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-06,70,VALE,VALEB19,18.35,0.03,2015-02-09,1158.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-06,70,VALE,VALEB80,17.85,0.18,2015-02-09,817.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-06,70,VALE,VALEC17,17.35,1.27,2015-03-16,780.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-06,70,VALE,VALEC18,18.35,0.65,2015-03-16,1669.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-06,70,VALE,VALEC19,19.35,0.34,2015-03-16,810.0,20.42,0.0384624060844041,0.00045513,ITM
2015-02-09,70,VALE,VALEC17,17.35,1.83,2015-03-16,781.0,21.59,0.0362910869119205,0.00045513,ITM
2015-02-09,70,VALE,VALEC18,18.35,1.18,2015-03-16,5322.0,21.59,0.0362910869119205,0.00045513,ITM
2015-02-09,70,VALE,VALEC19,19.35,0.68,2015-03-16,6306.0,21.59,0.0362910869119205,0.00045513,ITM
2015-02-09,70,VALE,VALEC20,20.35,0.34,2015-03-16,1746.0,21.59,0.0362910869119205,0.00045513,ITM
2015-02-09,70,VALE,VALEC21,21.35,0.15,2015-03-16,704.0,21.59,0.0362910869119205,0.00045513,ATM
2015-02-10,70,VALE,VALEC18,18.35,0.71,2015-03-16,2634.0,20.4,0.0391944814572027,0.00045513,ITM
2015-02-10,70,VALE,VALEC19,19.35,0.38,2015-03-16,2840.0,20.4,0.0391944814572027,0.00045513,ITM
2015-02-10,70,VALE,VALEC20,20.35,0.17,2015-03-16,2577.0,20.4,0.0391944814572027,0.00045513,ATM
2015-02-10,70,VALE,VALEC21,21.35,0.09,2015-03-16,792.0,20.4,0.0391944814572027,0.00045513,ATM
2015-02-11,70,VALE,VALEC17,17.35,1.54,2015-03-16,1071.0,21.1,0.0417057177678233,0.00045513,ITM
2015-02-11,70,VALE,VALEC18,18.35,0.95,2015-03-16,4028.0,21.1,0.0417057177678233,0.00045513,ITM
2015-02-11,70,VALE,VALEC19,19.35,0.52,2015-03-16,3210.0,21.1,0.0417057177678233,0.00045513,ITM
2015-02-11,70,VALE,VALEC20,20.35,0.25,2015-03-16,2047.0,21.1,0.0417057177678233,0.00045513,ATM
2015-02-12,70,VALE,VALEC17,17.35,1.79,2015-03-16,585.0,21.58,0.0408869478560525,0.00045513,ITM
2015-02-12,70,VALE,VALEC18,18.35,1.08,2015-03-16,2922.0,21.58,0.0408869478560525,0.00045513,ITM
2015-02-12,70,VALE,VALEC19,19.35,0.6,2015-03-16,4469.0,21.58,0.0408869478560525,0.00045513,ITM
2015-02-12,70,VALE,VALEC20,20.35,0.3,2015-03-16,3859.0,21.58,0.0408869478560525,0.00045513,ITM
2015-02-12,70,VALE,VALEC21,21.35,0.14,2015-03-16,656.0,21.58,0.0408869478560525,0.00045513,ATM
2015-02-12,70,VALE,VALEC68,18.85,0.8,2015-03-16,545.0,21.58,0.0408869478560525,0.00045513,ITM
2015-02-13,70,VALE,VALEC16,16.35,3.27,2015-03-16,752.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-13,70,VALE,VALEC17,17.35,2.45,2015-03-16,1244.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-13,70,VALE,VALEC18,18.35,1.62,2015-03-16,3753.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-13,70,VALE,VALEC19,19.35,1.0,2015-03-16,4086.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-13,70,VALE,VALEC20,20.35,0.53,2015-03-16,3063.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-13,70,VALE,VALEC21,21.35,0.23,2015-03-16,1165.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-13,70,VALE,VALEC44,14.85,4.62,2015-03-16,564.0,22.48,0.0392488387845871,0.00045513,ITM
2015-02-18,70,VALE,VALEC18,18.35,1.71,2015-03-16,526.0,22.71,0.0395246910033503,0.00045513,ITM
2015-02-18,70,VALE,VALEC19,19.35,1.04,2015-03-16,1091.0,22.71,0.0395246910033503,0.00045513,ITM
2015-02-18,70,VALE,VALEC20,20.35,0.55,2015-03-16,1647.0,22.71,0.0395246910033503,0.00045513,ITM
2015-02-18,70,VALE,VALEC21,21.35,0.25,2015-03-16,598.0,22.71,0.0395246910033503,0.00045513,ITM
2015-02-19,70,VALE,VALEC18,18.35,1.29,2015-03-16,530.0,22.1,0.0374144319965734,0.00045513,ITM
2015-02-19,70,VALE,VALEC19,19.35,0.69,2015-03-16,2679.0,22.1,0.0374144319965734,0.00045513,ITM
2015-02-19,70,VALE,VALEC20,20.35,0.3,2015-03-16,2240.0,22.1,0.0374144319965734,0.00045513,ITM
2015-02-19,70,VALE,VALEC21,21.35,0.12,2015-03-16,921.0,22.1,0.0374144319965734,0.00045513,ATM
2015-02-20,70,VALE,VALEC18,18.35,1.52,2015-03-16,1637.0,22.62,0.0365353808459023,0.00045513,ITM
2015-02-20,70,VALE,VALEC19,19.35,0.86,2015-03-16,3420.0,22.62,0.0365353808459023,0.00045513,ITM
2015-02-20,70,VALE,VALEC20,20.35,0.39,2015-03-16,2686.0,22.62,0.0365353808459023,0.00045513,ITM
2015-02-20,70,VALE,VALEC21,21.35,0.15,2015-03-16,653.0,22.62,0.0365353808459023,0.00045513,ITM
2015-02-23,70,VALE,VALEC18,18.35,0.95,2015-03-16,2151.0,21.62,0.0354234621741911,0.00045513,ITM
2015-02-23,70,VALE,VALEC19,19.35,0.45,2015-03-16,3751.0,21.62,0.0354234621741911,0.00045513,ITM
2015-02-23,70,VALE,VALEC20,20.35,0.17,2015-03-16,2710.0,21.62,0.0354234621741911,0.00045513,ITM
2015-02-23,70,VALE,VALEC21,21.35,0.07,2015-03-16,1145.0,21.62,0.0354234621741911,0.00045513,ATM
2015-02-24,70,VALE,VALEC18,18.35,1.23,2015-03-16,2554.0,22.04,0.0368993516747295,0.00045513,ITM
2015-02-24,70,VALE,VALEC19,19.35,0.61,2015-03-16,3875.0,22.04,0.0368993516747295,0.00045513,ITM
2015-02-24,70,VALE,VALEC20,20.35,0.24,2015-03-16,2282.0,22.04,0.0368993516747295,0.00045513,ITM
2015-02-24,70,VALE,VALEC68,18.85,0.9,2015-03-16,519.0,22.04,0.0368993516747295,0.00045513,ITM
2015-02-25,70,VALE,VALEC18,18.35,1.17,2015-03-16,2235.0,22.14,0.0354694037975307,0.00045513,ITM
2015-02-25,70,VALE,VALEC19,19.35,0.58,2015-03-16,3998.0,22.14,0.0354694037975307,0.00045513,ITM
2015-02-25,70,VALE,VALEC20,20.35,0.22,2015-03-16,2623.0,22.14,0.0354694037975307,0.00045513,ITM
2015-02-26,70,VALE,VALEC16,16.35,2.28,2015-03-16,603.0,21.25,0.0335976828234018,0.00045513,ITM
2015-02-26,70,VALE,VALEC17,17.35,1.39,2015-03-16,1027.0,21.25,0.0335976828234018,0.00045513,ITM
