data_pregao,tipo_mercado,nome_empresa,cod_negociacao,preco_ultimo_negocio,retorno
2018-01-31,10,VALE,VALE3,41.45,-0.0004823926769858154
2018-02-01,10,VALE,VALE3,41.79,0.008169194878519895
2018-02-02,10,VALE,VALE3,40.8,-0.02397499504970805
2018-02-05,10,VALE,VALE3,40.35,-0.01109068669415806
2018-02-06,10,VALE,VALE3,42.47,0.051206549609221955
2018-02-07,10,VALE,VALE3,41.71,-0.018057036116325923
2018-02-08,10,VALE,VALE3,41.59,-0.002881154454033518
2018-02-09,10,VALE,VALE3,42.0,0.00980986452854799
2018-02-14,10,VALE,VALE3,44.51,0.05804426474439457
2018-02-15,10,VALE,VALE3,45.95,0.03183996577393331
2018-02-16,10,VALE,VALE3,46.03,0.0017395090274540165
2018-02-19,10,VALE,VALE3,46.45,0.009083107430697446
2018-02-20,10,VALE,VALE3,45.51,-0.020444383231297023
2018-02-21,10,VALE,VALE3,44.8,-0.015723942607611147
2018-02-22,10,VALE,VALE3,45.67,0.01923348777596819
2018-02-23,10,VALE,VALE3,46.08,0.008937389190728088
2018-02-26,10,VALE,VALE3,47.4,0.02824321231339494
2018-02-27,10,VALE,VALE3,47.33,-0.0014778847828741653
2018-02-28,10,VALE,VALE3,45.05,-0.04937135986380971
2018-03-01,10,VALE,VALE3,44.45,-0.013408022094433154
2018-03-02,10,VALE,VALE3,43.75,-0.015873349156290233
2018-03-05,10,VALE,VALE3,43.7,-0.0011435107020789379
2018-03-06,10,VALE,VALE3,43.49,-0.004817075491997429
2018-03-07,10,VALE,VALE3,42.85,-0.014825381565758258
2018-03-08,10,VALE,VALE3,41.46,-0.03297653803615531
2018-03-09,10,VALE,VALE3,42.1,0.015318633680702305
2018-03-12,10,VALE,VALE3,42.46,0.0085147155867742
2018-03-13,10,VALE,VALE3,42.13,-0.007802380284184787
2018-03-14,10,VALE,VALE3,42.6,0.011094177284399598
2018-03-15,10,VALE,VALE3,42.4,-0.004705891037412728
2018-03-16,10,VALE,VALE3,42.3,-0.00236127618567982
2018-03-19,10,VALE,VALE3,41.1,-0.02877896455004329
2018-03-20,10,VALE,VALE3,41.6,0.012092045765028772
2018-03-21,10,VALE,VALE3,42.5,0.02140390866315358
2018-03-22,10,VALE,VALE3,41.93,-0.013502514747699852
2018-03-23,10,VALE,VALE3,41.6,-0.007901393915453622
2018-03-26,10,VALE,VALE3,42.0,0.009569451016150672
2018-03-27,10,VALE,VALE3,40.86,-0.0275180288938923
2018-03-28,10,VALE,VALE3,41.54,0.016505229058490303
2018-03-29,10,VALE,VALE3,42.21,0.01600034134644112
2018-04-02,10,VALE,VALE3,43.0,0.018542955899155132
2018-04-03,10,VALE,VALE3,42.87,-0.003027835083676779
2018-04-04,10,VALE,VALE3,42.55,-0.007492425590502546
2018-04-05,10,VALE,VALE3,43.25,0.016317378358505212
2018-04-06,10,VALE,VALE3,42.74,-0.011861983486886704
2018-04-09,10,VALE,VALE3,42.95,0.004901398539262899
2018-04-10,10,VALE,VALE3,44.84,0.04306394977369488
2018-04-11,10,VALE,VALE3,44.64,-0.004470280130903745
2018-04-12,10,VALE,VALE3,44.81,0.0038010107249961747
2018-04-13,10,VALE,VALE3,44.98,0.003786617733117952
2018-04-16,10,VALE,VALE3,44.54,-0.00983028470194801
2018-04-17,10,VALE,VALE3,45.93,0.030730836508480564
2018-04-18,10,VALE,VALE3,47.48,0.03319007140376519
2018-04-19,10,VALE,VALE3,47.83,0.007344487950738375
2018-04-20,10,VALE,VALE3,47.63,-0.00419024287943641
2018-04-23,10,VALE,VALE3,47.5,-0.00273310377217356
2018-04-24,10,VALE,VALE3,48.31,0.016908867525719837
2018-04-25,10,VALE,VALE3,47.95,-0.007479777236868038
2018-04-26,10,VALE,VALE3,48.7,0.01552022875909697
2018-04-27,10,VALE,VALE3,48.35,-0.007212808189240798
2018-04-30,10,VALE,VALE3,48.67,0.006596601946059524
2018-05-02,10,VALE,VALE3,48.71,0.0008215239730883139
2018-05-03,10,VALE,VALE3,49.09,0.007771000251509805
2018-05-04,10,VALE,VALE3,49.7,0.012349585032621837
2018-05-07,10,VALE,VALE3,49.24,-0.009298631786330253
2018-05-08,10,VALE,VALE3,49.19,-0.0010159505090044472
2018-05-09,10,VALE,VALE3,50.25,0.02132019613193673
2018-05-10,10,VALE,VALE3,51.4,0.02262762552193434
2018-05-11,10,VALE,VALE3,52.63,0.0236481269045683
2018-05-14,10,VALE,VALE3,54.27,0.030685288709625853
2018-05-15,10,VALE,VALE3,54.65,0.006977626547234078
2018-05-16,10,VALE,VALE3,55.9,0.022615165538505993
2018-05-17,10,VALE,VALE3,55.38,-0.009345862418237658
2018-05-18,10,VALE,VALE3,54.77,-0.011075918947185815
2018-05-21,10,VALE,VALE3,53.0,-0.03285068524350818
2018-05-22,10,VALE,VALE3,52.34,-0.012531016450121942
2018-05-23,10,VALE,VALE3,51.94,-0.007671690867397551
2018-05-24,10,VALE,VALE3,52.46,0.009961768204125181
2018-05-25,10,VALE,VALE3,51.48,-0.018857591710801726
2018-05-28,10,VALE,VALE3,51.07,-0.007996142068373333
2018-05-29,10,VALE,VALE3,50.16,-0.01797934433488738
2018-05-30,10,VALE,VALE3,50.63,0.009326389657152592
2018-06-01,10,VALE,VALE3,52.76,0.0412090418672959
2018-06-04,10,VALE,VALE3,52.52,-0.004559278414518354
2018-06-05,10,VALE,VALE3,53.73,0.02277745530613465
2018-06-06,10,VALE,VALE3,56.07,0.0426294053948511
2018-06-07,10,VALE,VALE3,54.37,-0.030788378977751923
2018-06-08,10,VALE,VALE3,50.89,-0.06614609055708795
2018-06-11,10,VALE,VALE3,50.85,-0.0007863181061723697
2018-06-12,10,VALE,VALE3,51.7,0.01657765901981454
2018-06-13,10,VALE,VALE3,51.55,-0.0029055710514146356
2018-06-14,10,VALE,VALE3,51.71,0.003098975945161147
2018-06-15,10,VALE,VALE3,49.13,-0.05118134022757326
2018-06-18,10,VALE,VALE3,49.21,0.0016270086973298242
2018-06-19,10,VALE,VALE3,48.3,-0.01866529421935986
2018-06-20,10,VALE,VALE3,48.81,0.010503649240529215
2018-06-21,10,VALE,VALE3,47.21,-0.03332947534086079
2018-06-22,10,VALE,VALE3,48.01,0.016803587984653527
2018-06-25,10,VALE,VALE3,47.16,-0.01786324687367886
2018-06-26,10,VALE,VALE3,48.34,0.024713299606166965
2018-06-27,10,VALE,VALE3,48.15,-0.003938237031202449
2018-06-28,10,VALE,VALE3,49.07,0.018926711857677497
2018-06-29,10,VALE,VALE3,49.59,0.010541350399230435
2018-07-02,10,VALE,VALE3,48.76,-0.01687889588797184
2018-07-03,10,VALE,VALE3,47.96,-0.01654297445375719
2018-07-04,10,VALE,VALE3,48.03,0.0014584855174194701
2018-07-05,10,VALE,VALE3,49.7,0.03417911742585012
2018-07-06,10,VALE,VALE3,50.34,0.01279505660458672
2018-07-10,10,VALE,VALE3,49.53,-0.01622144310702352
2018-07-11,10,VALE,VALE3,48.86,-0.013619480770551903
2018-07-12,10,VALE,VALE3,50.45,0.032023680970023595
2018-07-13,10,VALE,VALE3,50.31,-0.002778882296390825
2018-07-16,10,VALE,VALE3,50.0,-0.006180859075081107
2018-07-17,10,VALE,VALE3,50.7,0.013902905168991434
2018-07-18,10,VALE,VALE3,51.45,0.014684551682921099
2018-07-19,10,VALE,VALE3,49.43,-0.04005293496119072
2018-07-20,10,VALE,VALE3,48.72,-0.014467903917226414
2018-07-23,10,VALE,VALE3,49.6,0.017901210329240302
2018-07-24,10,VALE,VALE3,51.31,0.033894831222991584
2018-07-25,10,VALE,VALE3,51.75,0.00853876719160494
2018-07-26,10,VALE,VALE3,52.78,0.01970789892969952
2018-07-27,10,VALE,VALE3,53.45,0.012614306395876254
2018-07-30,10,VALE,VALE3,54.33,0.016329923092377418
2018-07-31,10,VALE,VALE3,54.84,0.00934329413068193
2018-08-01,10,VALE,VALE3,53.06,-0.03299650598452008
2018-08-02,10,VALE,VALE3,52.84,-0.004154869055468988
2018-08-03,10,VALE,VALE3,52.55,-0.00550338233116454
2018-08-06,10,VALE,VALE3,52.4,-0.0028585059959636483
2018-08-07,10,VALE,VALE3,52.75,0.006657181029179368
2018-08-08,10,VALE,VALE3,52.4,-0.006657181029179467
2018-08-09,10,VALE,VALE3,51.84,-0.010744539282977153
2018-08-10,10,VALE,VALE3,51.71,-0.0025108656358891414
2018-08-13,10,VALE,VALE3,52.28,0.01096270234789112
2018-08-14,10,VALE,VALE3,52.76,0.009139439093092493
2018-08-15,10,VALE,VALE3,50.41,-0.04556375975457436
2018-08-16,10,VALE,VALE3,49.72,-0.013782301452029019
2018-08-17,10,VALE,VALE3,50.8,0.021489087941925878
2018-08-20,10,VALE,VALE3,51.44,0.012519725344927849
2018-08-21,10,VALE,VALE3,51.73,0.0056218040860598235
2018-08-22,10,VALE,VALE3,53.3,0.029898447156375057
2018-08-23,10,VALE,VALE3,53.35,0.0009376465759636541
2018-08-24,10,VALE,VALE3,54.15,0.014883995699237252
2018-08-27,10,VALE,VALE3,55.67,0.027683428748416866
2018-08-28,10,VALE,VALE3,55.65,-0.00035932447386257776
2018-08-29,10,VALE,VALE3,55.22,-0.007756871219545511
2018-08-30,10,VALE,VALE3,54.57,-0.011840925303867784
2018-08-31,10,VALE,VALE3,53.62,-0.017562148390327423
2018-09-03,10,VALE,VALE3,54.05,0.007987411277404143
2018-09-04,10,VALE,VALE3,52.0,-0.038665825503789886
2018-09-05,10,VALE,VALE3,52.15,0.0028804628653540877
2018-09-06,10,VALE,VALE3,53.48,0.02518357078696096
2018-09-10,10,VALE,VALE3,53.22,-0.004873486684199323
2018-09-11,10,VALE,VALE3,52.59,-0.011908277948290172
2018-09-12,10,VALE,VALE3,53.45,0.016220649869801436
2018-09-13,10,VALE,VALE3,53.78,0.006155013369664386
2018-09-14,10,VALE,VALE3,55.2,0.026061302442331073
2018-09-17,10,VALE,VALE3,55.04,-0.0029027596579614626
2018-09-18,10,VALE,VALE3,57.34,0.0409382668301356
2018-09-19,10,VALE,VALE3,58.58,0.021394880944363495
2018-09-20,10,VALE,VALE3,59.32,0.012553175870143991
2018-09-21,10,VALE,VALE3,61.01,0.02809126789402972
2018-09-24,10,VALE,VALE3,60.2,-0.013365432848985602
2018-09-25,10,VALE,VALE3,62.2,0.032682647430358404
2018-09-26,10,VALE,VALE3,60.01,-0.03584378474371239
2018-09-27,10,VALE,VALE3,59.48,-0.008871093409467214
2018-09-28,10,VALE,VALE3,59.82,0.005699931609847772
2018-10-01,10,VALE,VALE3,60.4,0.00964905173896718
2018-10-02,10,VALE,VALE3,61.2,0.0131580845775112
2018-10-03,10,VALE,VALE3,59.95,-0.020636308044757187
2018-10-04,10,VALE,VALE3,58.8,-0.019369026568942103
2018-10-05,10,VALE,VALE3,57.49,-0.022530835269381645
2018-10-08,10,VALE,VALE3,57.05,-0.0076829433271149335
2018-10-09,10,VALE,VALE3,57.66,0.010635615902171575
2018-10-10,10,VALE,VALE3,55.89,-0.0311782189286493
2018-10-11,10,VALE,VALE3,56.48,0.010501119903379758
2018-10-15,10,VALE,VALE3,57.67,0.020850514442334704
2018-10-16,10,VALE,VALE3,57.7,0.0005200658867326158
2018-10-17,10,VALE,VALE3,58.8,0.0188846813905272
2018-10-18,10,VALE,VALE3,56.5,-0.03990121675218596
2018-10-19,10,VALE,VALE3,56.53,0.0005308325348042068
2018-10-22,10,VALE,VALE3,58.37,0.03203058852850018
2018-10-23,10,VALE,VALE3,56.75,-0.028146402854187572
2018-10-24,10,VALE,VALE3,54.43,-0.04174018391540342
2018-10-25,10,VALE,VALE3,54.61,0.0033015437179536827
2018-10-26,10,VALE,VALE3,55.6,0.017966185092474458
2018-10-29,10,VALE,VALE3,53.1,-0.0460062730086436
2018-10-30,10,VALE,VALE3,53.87,0.014396808444549146
2018-10-31,10,VALE,VALE3,56.71,0.05137682533349436
2018-11-01,10,VALE,VALE3,57.5,0.013834385777368067
2018-11-05,10,VALE,VALE3,57.53,0.0005216030718973888
2018-11-06,10,VALE,VALE3,57.23,-0.005228314454191207
2018-11-07,10,VALE,VALE3,57.59,0.006270705097570117
2018-11-08,10,VALE,VALE3,57.02,-0.009946858034055062
2018-11-09,10,VALE,VALE3,54.65,-0.042452868861978424
2018-11-12,10,VALE,VALE3,54.85,0.0036529720986916633
2018-11-13,10,VALE,VALE3,56.27,0.025559346723948367
2018-11-14,10,VALE,VALE3,55.16,-0.01992348052008666
2018-11-16,10,VALE,VALE3,56.15,0.017788628259351222
2018-11-19,10,VALE,VALE3,55.37,-0.013988750349576449
2018-11-21,10,VALE,VALE3,54.53,-0.015286921896905538
2018-11-22,10,VALE,VALE3,54.04,-0.009026495845972078
2018-11-23,10,VALE,VALE3,50.35,-0.07072589392742673
2018-11-26,10,VALE,VALE3,50.12,-0.004578489136703824
2018-11-27,10,VALE,VALE3,49.92,-0.003998405966695251
2018-11-28,10,VALE,VALE3,52.3,0.04657464700970488
2018-11-29,10,VALE,VALE3,52.0,-0.005752652489449811
2018-11-30,10,VALE,VALE3,52.8,0.01526747213078838
2018-12-03,10,VALE,VALE3,54.11,0.02450782094242819
2018-12-04,10,VALE,VALE3,52.88,-0.02299381611121299
2018-12-05,10,VALE,VALE3,52.8,-0.0015140048312151828
2018-12-06,10,VALE,VALE3,52.3,-0.00951481964133862
2018-12-07,10,VALE,VALE3,51.29,-0.01950056966970014
2018-12-10,10,VALE,VALE3,50.2,-0.021480774703493466
2018-12-11,10,VALE,VALE3,50.6,0.007936549595736342
2018-12-12,10,VALE,VALE3,50.37,-0.004555816535860802
2018-12-13,10,VALE,VALE3,50.6,0.0045558165358608824
2018-12-14,10,VALE,VALE3,50.88,0.005518342738446812
2018-12-17,10,VALE,VALE3,51.25,0.007245698986650819
2018-12-18,10,VALE,VALE3,51.44,0.0037004619108463913
2018-12-19,10,VALE,VALE3,50.01,-0.028193094498551566
2018-12-20,10,VALE,VALE3,49.81,-0.0040072183456202086
2018-12-21,10,VALE,VALE3,50.86,0.02086099290878156
2018-12-26,10,VALE,VALE3,50.44,-0.008292248897254783
2018-12-27,10,VALE,VALE3,49.5,-0.018811841522074123
2018-12-28,10,VALE,VALE3,51.0,0.02985296314968113
2019-01-02,10,VALE,VALE3,51.09,0.0017631506183810029
2019-01-03,10,VALE,VALE3,49.0,-0.041768485232080044
2019-01-04,10,VALE,VALE3,52.19,0.06307060754469526
2019-01-07,10,VALE,VALE3,51.91,-0.00537945581618418
2019-01-08,10,VALE,VALE3,52.41,0.009585962974937166
2019-01-09,10,VALE,VALE3,53.69,0.02412935162040317
2019-01-10,10,VALE,VALE3,53.1,-0.011049836186584935
2019-01-11,10,VALE,VALE3,52.38,-0.01365208916832732
2019-01-14,10,VALE,VALE3,52.6,0.00419128066409825
2019-01-15,10,VALE,VALE3,52.35,-0.004764182427118273
2019-01-16,10,VALE,VALE3,52.65,0.005714301263438635
2019-01-17,10,VALE,VALE3,54.23,0.029568022272984697
2019-01-18,10,VALE,VALE3,54.76,0.009725739567278888
2019-01-21,10,VALE,VALE3,55.28,0.00945117903916643
2019-01-22,10,VALE,VALE3,55.08,-0.00362450559896036
2019-01-23,10,VALE,VALE3,55.65,0.010295403861099851
2019-01-24,10,VALE,VALE3,56.15,0.008944603462898285
2019-01-28,10,VALE,VALE3,42.38,-0.28135012834429907
2019-01-29,10,VALE,VALE3,42.74,0.008458697050848432
2019-01-30,10,VALE,VALE3,46.6,0.08646529124059853
2019-01-31,10,VALE,VALE3,45.5,-0.02388821517469549
2019-02-01,10,VALE,VALE3,46.25,0.01634913800152941
2019-02-04,10,VALE,VALE3,44.68,-0.0345354897574342
2019-02-05,10,VALE,VALE3,44.64,-0.0008956561279444061
2019-02-06,10,VALE,VALE3,42.46,-0.05006786179794549
2019-02-07,10,VALE,VALE3,41.59,-0.020702702520289655
2019-02-08,10,VALE,VALE3,43.16,0.03705438663511337
2019-02-11,10,VALE,VALE3,42.02,-0.026768444973079373
2019-02-12,10,VALE,VALE3,44.3,0.05283898163423543
2019-02-13,10,VALE,VALE3,45.49,0.026507844530822874
2019-02-14,10,VALE,VALE3,45.66,0.0037301195197366466
2019-02-15,10,VALE,VALE3,45.88,0.004806651159520677
2019-02-18,10,VALE,VALE3,45.25,-0.013826622115234853
2019-02-19,10,VALE,VALE3,45.49,0.005289851435977684
2019-02-20,10,VALE,VALE3,45.8,0.006791569538226418
2019-02-21,10,VALE,VALE3,45.38,-0.009212611768443436
2019-02-22,10,VALE,VALE3,46.99,0.034863333763028734
2019-02-25,10,VALE,VALE3,47.12,0.00276272622860681
2019-02-26,10,VALE,VALE3,47.2,0.0016963532481785555
2019-02-27,10,VALE,VALE3,46.83,-0.007869869396059366
2019-02-28,10,VALE,VALE3,47.1,0.005748977826921757
2019-03-01,10,VALE,VALE3,46.74,-0.0076726719116601665
2019-03-06,10,VALE,VALE3,48.05,0.027641806305589565
2019-03-07,10,VALE,VALE3,48.86,0.016716930413293047
2019-03-08,10,VALE,VALE3,48.85,-0.00020468734080266235
2019-03-11,10,VALE,VALE3,49.88,0.020865742323043945
2019-03-12,10,VALE,VALE3,49.97,0.0018027045442777995
2019-03-13,10,VALE,VALE3,50.7,0.014503085241023896
2019-03-14,10,VALE,VALE3,50.71,0.00019721920979028253
2019-03-15,10,VALE,VALE3,50.55,-0.003160184340447317
2019-03-18,10,VALE,VALE3,50.46,-0.001782002253568641
2019-03-19,10,VALE,VALE3,51.9,0.028137846958931137
2019-03-20,10,VALE,VALE3,50.56,-0.02615804033324094
2019-03-21,10,VALE,VALE3,50.89,0.006505690762139217
2019-03-22,10,VALE,VALE3,50.05,-0.016643934839511782
2019-03-25,10,VALE,VALE3,49.55,-0.01004024498523259
2019-03-26,10,VALE,VALE3,50.28,0.014625122946049738
2019-03-27,10,VALE,VALE3,49.6,-0.01361654999116482
2019-03-28,10,VALE,VALE3,49.3,-0.006066752682237426
2019-03-29,10,VALE,VALE3,50.93,0.03252805984786885
2019-04-01,10,VALE,VALE3,52.6,0.03226397884715089
2019-04-02,10,VALE,VALE3,51.63,-0.01861322085210642
2019-04-03,10,VALE,VALE3,51.78,0.002901075431833863
2019-04-04,10,VALE,VALE3,52.16,0.0073119432950058995
2019-04-05,10,VALE,VALE3,51.98,-0.0034568884050532643
2019-04-08,10,VALE,VALE3,53.39,0.026764433298750768
2019-04-09,10,VALE,VALE3,52.35,-0.019671525195548933
2019-04-10,10,VALE,VALE3,51.76,-0.011334287123900796
2019-04-11,10,VALE,VALE3,51.79,0.0005794302431548872
2019-04-12,10,VALE,VALE3,51.48,-0.006003697707874272
2019-04-15,10,VALE,VALE3,51.33,-0.0029180061557140414
2019-04-16,10,VALE,VALE3,53.1,0.033901551675681416
2019-04-17,10,VALE,VALE3,52.25,-0.01613703740297282
2019-04-18,10,VALE,VALE3,52.58,0.006295928456814831
2019-04-22,10,VALE,VALE3,51.3,-0.02464506712501138
2019-04-23,10,VALE,VALE3,51.92,0.012013320219110692
2019-04-24,10,VALE,VALE3,50.36,-0.03050686321968818
2019-04-25,10,VALE,VALE3,50.33,-0.0005958883878777986
2019-04-26,10,VALE,VALE3,50.42,0.0017866009715051608
2019-04-29,10,VALE,VALE3,50.25,-0.003377374820588622
2019-04-30,10,VALE,VALE3,50.1,-0.0029895388483659373
2019-05-02,10,VALE,VALE3,48.94,-0.02342595007629357
2019-05-03,10,VALE,VALE3,50.4,0.029396117062797423
2019-05-06,10,VALE,VALE3,49.66,-0.014791394997302441
2019-05-07,10,VALE,VALE3,49.7,0.0008051530225625869
2019-05-08,10,VALE,VALE3,49.0,-0.014184634991956525
2019-05-09,10,VALE,VALE3,48.54,-0.009432097812171289
2019-05-10,10,VALE,VALE3,49.46,0.018776061794814822
2019-05-13,10,VALE,VALE3,47.43,-0.041909322203779874
2019-05-14,10,VALE,VALE3,47.59,0.0033677152435289378
2019-05-15,10,VALE,VALE3,47.95,0.00753614619642806
2019-05-16,10,VALE,VALE3,46.4,-0.03285934209723772
2019-05-17,10,VALE,VALE3,47.72,0.02805113799750581
2019-05-20,10,VALE,VALE3,46.75,-0.02053634149501932
2019-05-21,10,VALE,VALE3,47.41,0.014018921179330778
2019-05-22,10,VALE,VALE3,47.46,0.0010540740935905237
2019-05-23,10,VALE,VALE3,47.82,0.00755671102256124
2019-05-24,10,VALE,VALE3,48.31,0.01019461653613659
2019-05-27,10,VALE,VALE3,50.19,0.0381772251005269
2019-05-28,10,VALE,VALE3,50.25,0.0011947432723428558
2019-05-29,10,VALE,VALE3,49.7,-0.011005613836602018
2019-05-30,10,VALE,VALE3,50.01,0.00621805232822918
2019-05-31,10,VALE,VALE3,49.0,-0.020402687320185645
2019-06-03,10,VALE,VALE3,48.83,-0.0034754200370577617
2019-06-04,10,VALE,VALE3,49.11,0.005717801977584409
2019-06-05,10,VALE,VALE3,48.39,-0.014769499245925997
2019-06-06,10,VALE,VALE3,48.8,0.008437132053874306
2019-06-07,10,VALE,VALE3,48.66,-0.002872975503724903
2019-06-10,10,VALE,VALE3,48.34,-0.006597962080039429
2019-06-11,10,VALE,VALE3,51.43,0.061962284511487775
2019-06-12,10,VALE,VALE3,51.49,0.0011659542712252231
2019-06-13,10,VALE,VALE3,51.85,0.006967320617486342
2019-06-14,10,VALE,VALE3,51.4,-0.008716762214416942
2019-06-17,10,VALE,VALE3,50.2,-0.023623145763435827
2019-06-18,10,VALE,VALE3,52.0,0.035228691883743814
2019-06-19,10,VALE,VALE3,52.3,0.005752652489449841
2019-06-21,10,VALE,VALE3,52.44,0.0026732878246218967
2019-06-24,10,VALE,VALE3,52.4,-0.0007630675685026116
2019-06-25,10,VALE,VALE3,51.38,-0.01965759964525884
2019-06-26,10,VALE,VALE3,51.58,0.003885008771461195
2019-06-27,10,VALE,VALE3,51.7,0.0023237810611848784
2019-06-28,10,VALE,VALE3,51.82,0.0023183936195804293
2019-07-01,10,VALE,VALE3,53.65,0.03470529394274364
2019-07-02,10,VALE,VALE3,51.39,-0.043037868072569256
2019-07-03,10,VALE,VALE3,51.29,-0.001947799602961164
2019-07-04,10,VALE,VALE3,51.67,0.007381540897916259
2019-07-05,10,VALE,VALE3,50.36,-0.025680133122946883
2019-07-08,10,VALE,VALE3,50.95,0.011647550492587536
2019-07-10,10,VALE,VALE3,52.13,0.022895839111280757
2019-07-11,10,VALE,VALE3,52.05,-0.0015358037190368158
2019-07-12,10,VALE,VALE3,51.81,-0.0046216142342808235
2019-07-15,10,VALE,VALE3,52.69,0.01684250339449748
2019-07-16,10,VALE,VALE3,53.05,0.006809180838797777
2019-07-17,10,VALE,VALE3,52.69,-0.006809180838797772
2019-07-18,10,VALE,VALE3,52.59,-0.0018996966199415033
2019-07-19,10,VALE,VALE3,52.72,0.0024689025929988946
2019-07-22,10,VALE,VALE3,52.45,-0.005134555351945508
2019-07-23,10,VALE,VALE3,51.76,-0.013242684649661185
2019-07-24,10,VALE,VALE3,50.65,-0.02167841949795271
2019-07-25,10,VALE,VALE3,50.49,-0.00316393382386799
2019-07-26,10,VALE,VALE3,50.23,-0.005162839108871126
2019-07-29,10,VALE,VALE3,50.26,0.0005970743534928765
2019-07-30,10,VALE,VALE3,50.01,-0.004986546684633815
2019-07-31,10,VALE,VALE3,49.81,-0.0040072183456202086
2019-08-01,10,VALE,VALE3,48.4,-0.02871595336260612
2019-08-02,10,VALE,VALE3,47.84,-0.011637704080209598
2019-08-05,10,VALE,VALE3,46.0,-0.039220713153281385
2019-08-06,10,VALE,VALE3,46.62,0.013388237118516019
2019-08-07,10,VALE,VALE3,46.48,-0.0030075210639553284
2019-08-08,10,VALE,VALE3,47.18,0.014947961435873148
2019-08-09,10,VALE,VALE3,45.49,-0.036477552397616214
2019-08-12,10,VALE,VALE3,45.16,-0.0072807823004515625
2019-08-13,10,VALE,VALE3,46.5,0.02924057331184935
2019-08-14,10,VALE,VALE3,44.88,-0.035460051378869706
2019-08-15,10,VALE,VALE3,43.89,-0.022305757514298277
2019-08-16,10,VALE,VALE3,43.69,-0.004567260736798172
2019-08-19,10,VALE,VALE3,43.65,-0.0009159606777332959
2019-08-20,10,VALE,VALE3,43.84,0.004343360354149089
2019-08-21,10,VALE,VALE3,44.15,0.007046284410208852
2019-08-22,10,VALE,VALE3,43.89,-0.00590642334982636
2019-08-23,10,VALE,VALE3,43.28,-0.013995869161916565
2019-08-26,10,VALE,VALE3,42.8,-0.011152531950475116
2019-08-27,10,VALE,VALE3,43.32,0.012076319545038898
2019-08-28,10,VALE,VALE3,43.48,0.0036866401202187964
2019-08-29,10,VALE,VALE3,45.1,0.03658118425562399
2019-08-30,10,VALE,VALE3,45.57,0.010367358767158585
2019-09-02,10,VALE,VALE3,46.01,0.00960915889158608
2019-09-03,10,VALE,VALE3,45.52,-0.010706974349301616
2019-09-04,10,VALE,VALE3,46.52,0.021730537832388094
2019-09-05,10,VALE,VALE3,46.52,0.0
2019-09-06,10,VALE,VALE3,46.45,-0.0015058623906161416
2019-09-09,10,VALE,VALE3,47.89,0.03053024909467038
2019-09-10,10,VALE,VALE3,48.24,0.007281838064412056
2019-09-11,10,VALE,VALE3,47.95,-0.0060297510894827345
2019-09-12,10,VALE,VALE3,49.69,0.03564490428478181
2019-09-13,10,VALE,VALE3,49.79,0.002010455039862172
2019-09-16,10,VALE,VALE3,48.59,-0.02439641223627969
2019-09-17,10,VALE,VALE3,48.9,0.006359648063014676
2019-09-18,10,VALE,VALE3,48.4,-0.010277582758240296
2019-09-19,10,VALE,VALE3,48.32,-0.001654260096026465
2019-09-20,10,VALE,VALE3,48.42,0.002067397883352864
2019-09-23,10,VALE,VALE3,48.1,-0.006630774398196894
2019-09-24,10,VALE,VALE3,46.93,-0.024625047305389294
2019-09-25,10,VALE,VALE3,47.86,0.019622952673900924
2019-09-26,10,VALE,VALE3,47.86,0.0
2019-09-27,10,VALE,VALE3,47.66,-0.004187610809631312
2019-09-30,10,VALE,VALE3,47.75,0.001886595256143346
2019-10-01,10,VALE,VALE3,47.71,-0.0008380473987235442
2019-10-02,10,VALE,VALE3,45.1,-0.05625877301938298
2019-10-03,10,VALE,VALE3,45.44,0.007510527904263272
2019-10-04,10,VALE,VALE3,46.59,0.02499315141580966
2019-10-07,10,VALE,VALE3,46.04,-0.011875341975023556
2019-10-08,10,VALE,VALE3,45.32,-0.015762147693876325
2019-10-09,10,VALE,VALE3,45.67,0.007693191037102079
2019-10-10,10,VALE,VALE3,47.24,0.03379936413225394
2019-10-11,10,VALE,VALE3,48.64,0.029205246328749913
2019-10-14,10,VALE,VALE3,47.99,-0.013453581787757348
2019-10-15,10,VALE,VALE3,47.91,-0.001668404975123497
2019-10-16,10,VALE,VALE3,46.8,-0.023441047971429707
2019-10-17,10,VALE,VALE3,46.71,-0.0019249284095842825
2019-10-18,10,VALE,VALE3,46.03,-0.014664916684866618
2019-10-21,10,VALE,VALE3,47.21,0.0253123767290452
2019-10-22,10,VALE,VALE3,47.3,0.0019045609396918053
2019-10-23,10,VALE,VALE3,47.11,-0.004025002785937454
2019-10-24,10,VALE,VALE3,46.75,-0.0076710369772537085
2019-10-25,10,VALE,VALE3,48.56,0.037985891016546904
2019-10-28,10,VALE,VALE3,48.7,0.0028788833373012907
2019-10-29,10,VALE,VALE3,48.65,-0.0010272214565301364
2019-10-30,10,VALE,VALE3,48.59,-0.0012340602142023134
2019-10-31,10,VALE,VALE3,47.2,-0.029023855826301945
2019-11-01,10,VALE,VALE3,48.44,0.025932026093381782
2019-11-04,10,VALE,VALE3,49.82,0.028090591149142943
2019-11-05,10,VALE,VALE3,49.87,0.0010031097239967465
2019-11-06,10,VALE,VALE3,49.69,-0.003615913943802015
2019-11-07,10,VALE,VALE3,50.11,0.008416883357404169
2019-11-08,10,VALE,VALE3,49.18,-0.018733552183586764
