"data_pregao","tipo_mercado","nome_empresa","cod_negociacao","preco_ultimo_negocio","retorno","garch_vol"
2019-10-11,10,"VALE","VALE3",48.64,0.0292052463287499,0.426974086089327
2019-10-14,10,"VALE","VALE3",47.99,-0.0134535817877573,0.43912767815631
2019-10-15,10,"VALE","VALE3",47.91,-0.0016684049751235,0.427122941174667
2019-10-16,10,"VALE","VALE3",46.8,-0.0234410479714297,0.410162687985853
2019-10-17,10,"VALE","VALE3",46.71,-0.00192492840958428,0.414841833536146
2019-10-18,10,"VALE","VALE3",46.03,-0.0146649166848666,0.399212492525214
2019-10-21,10,"VALE","VALE3",47.21,0.0253123767290452,0.393271574352786
2019-10-22,10,"VALE","VALE3",47.3,0.00190456093969181,0.403582520067318
2019-10-23,10,"VALE","VALE3",47.11,-0.00402500278593745,0.38913804183089
2019-10-24,10,"VALE","VALE3",46.75,-0.00767103697725371,0.376797313179229
2019-10-25,10,"VALE","VALE3",48.56,0.0379858910165469,0.36757440778256
2019-10-28,10,"VALE","VALE3",48.7,0.00287888333730129,0.411648892790815
2019-10-29,10,"VALE","VALE3",48.65,-0.00102722145653014,0.396502933651465
2019-10-30,10,"VALE","VALE3",48.59,-0.00123406021420231,0.382747568020554
2019-10-31,10,"VALE","VALE3",47.2,-0.0290238558263019,0.37053185373858
2019-11-01,10,"VALE","VALE3",48.44,0.0259320260933818,0.3925231425737
2019-11-04,10,"VALE","VALE3",49.82,0.0280905911491429,0.404101937248757
2019-11-05,10,"VALE","VALE3",49.87,0.00100310972399675,0.417884706089749
2019-11-06,10,"VALE","VALE3",49.69,-0.00361591394380201,0.40181799455939
2019-11-07,10,"VALE","VALE3",50.11,0.00841688335740417,0.387951769534046
2019-11-08,10,"VALE","VALE3",49.18,-0.0187335521835868,0.377791219497714
2019-11-11,10,"VALE","VALE3",48.13,-0.0215813534730284,0.379920697016931
2019-11-12,10,"VALE","VALE3",47.9,-0.00479017889814849,0.386127484715606
2019-11-13,10,"VALE","VALE3",47.12,-0.0164179650735383,0.374392608857615
2019-11-14,10,"VALE","VALE3",47,-0.00254993763327265,0.373835579638297
2019-11-18,10,"VALE","VALE3",47.61,0.0128952214963688,0.362832666344538
2019-11-19,10,"VALE","VALE3",48.17,0.011693597435702,0.359555511728417
2019-11-21,10,"VALE","VALE3",48.42,0.00517653086778296,0.35550871636414
2019-11-22,10,"VALE","VALE3",50.03,0.0327098739902012,0.347439120448513
2019-11-25,10,"VALE","VALE3",50.86,0.0164539344938598,0.38236010035618
2019-11-26,10,"VALE","VALE3",51.22,0.00705332077740559,0.380563741092755
2019-11-27,10,"VALE","VALE3",50.58,-0.0125738395295601,0.370450752115222
2019-11-28,10,"VALE","VALE3",50.37,-0.00416048148425999,0.365998708896968
2019-11-29,10,"VALE","VALE3",49.98,-0.0077728343507528,0.356349667281563
2019-12-02,10,"VALE","VALE3",51.34,0.0268472500361881,0.349667701356576
2019-12-03,10,"VALE","VALE3",50.42,-0.0180822536832206,0.370617595143582
2019-12-04,10,"VALE","VALE3",50.92,0.00986785192943193,0.372853797212409
2019-12-05,10,"VALE","VALE3",50.95,0.000588985979528013,0.365538805336628
2019-12-06,10,"VALE","VALE3",51.35,0.00782017670583339,0.355217463799157
2019-12-09,10,"VALE","VALE3",51.44,0.0017511435547966,0.348609345003251
2019-12-10,10,"VALE","VALE3",51.2,-0.00467654788390179,0.340379769532152
2019-12-11,10,"VALE","VALE3",51.83,0.012229600156153,0.334006788836152
2019-12-12,10,"VALE","VALE3",52.95,0.0213789398458004,0.333950516781434
2019-12-13,10,"VALE","VALE3",53.76,0.0151816241674785,0.347039518015436
2019-12-16,10,"VALE","VALE3",53.34,-0.00784317746102578,0.348577761670599
2019-12-17,10,"VALE","VALE3",53.35,0.000187458993894119,0.342912839525095
2019-12-18,10,"VALE","VALE3",53.47,0.00224677121287784,0.335245458745994
2019-12-19,10,"VALE","VALE3",54,0.00986329760363425,0.32871899733246
2019-12-20,10,"VALE","VALE3",54.79,0.0145236489860499,0.327096956741714
2019-12-23,10,"VALE","VALE3",54.58,-0.00384018027013195,0.33072435941838
2019-12-26,10,"VALE","VALE3",54.79,0.00384018027013197,0.325234109943795
2019-12-27,10,"VALE","VALE3",53.6,-0.021958627473568,0.320386044141044
2019-12-30,10,"VALE","VALE3",53.3,-0.00561273690495755,0.337235227877484
2020-01-02,10,"VALE","VALE3",54.33,0.0191402293916329,0.331683555194408
2020-01-03,10,"VALE","VALE3",53.93,-0.00738965121429602,0.341317996911149
2020-01-06,10,"VALE","VALE3",53.61,-0.00595129150968931,0.336272088884913
2020-01-07,10,"VALE","VALE3",54,0.0072484287248281,0.331016773744497
2020-01-08,10,"VALE","VALE3",54.01,0.000185168040525252,0.327108098280414
2020-01-09,10,"VALE","VALE3",53.3,-0.0132328834330009,0.321378783988308
2020-01-10,10,"VALE","VALE3",53.36,0.00112507043556954,0.324444399367647
2020-01-13,10,"VALE","VALE3",55.3,0.0357115069209208,0.319098649202565
2020-01-14,10,"VALE","VALE3",55.64,0.00612945852695314,0.368707839692791
2020-01-15,10,"VALE","VALE3",55.46,-0.0032403268676102,0.359504886502968
2020-01-16,10,"VALE","VALE3",55.17,-0.00524271290329251,0.350330087031372
2020-01-17,10,"VALE","VALE3",57,0.0326319405502106,0.342981829348491
2020-01-20,10,"VALE","VALE3",57.36,0.00629592845681483,0.378688170292991
2020-01-21,10,"VALE","VALE3",56.03,-0.0234599347141718,0.368398127467463
2020-01-22,10,"VALE","VALE3",56.3,0.00480727356845146,0.379685732738934
2020-01-23,10,"VALE","VALE3",55.5,-0.0143115143932558,0.36863415459305
2020-01-24,10,"VALE","VALE3",53.8,-0.0311095535846501,0.366296854741135
2020-01-27,10,"VALE","VALE3",50.51,-0.0631021306877775,0.393783498831415
2020-01-28,10,"VALE","VALE3",51.2,0.0135681955655009,0.511121785160755
2020-01-29,10,"VALE","VALE3",50.75,-0.00882791412356539,0.491151597747968
2020-01-30,10,"VALE","VALE3",51.5,0.0146701897477938,0.470122399977885
2020-01-31,10,"VALE","VALE3",50.27,-0.0241733299652066,0.45556899925681
2020-02-03,10,"VALE","VALE3",50.91,0.0126508902097607,0.454879630733212
2020-02-04,10,"VALE","VALE3",52.27,0.026363224810586,0.440245940681642
2020-02-05,10,"VALE","VALE3",52.99,0.0136806237798403,0.445114458435379
2020-02-06,10,"VALE","VALE3",53.28,0.005457809727463,0.432490045558858
2020-02-07,10,"VALE","VALE3",52.1,-0.0223960774728125,0.415882748131712
2020-02-10,10,"VALE","VALE3",50.19,-0.0373491450924791,0.418033773129441
2020-02-11,10,"VALE","VALE3",52.05,0.0363889913941355,0.44996201534266
2020-02-12,10,"VALE","VALE3",53.07,0.0194070017788258,0.473185857508774
2020-02-13,10,"VALE","VALE3",52.14,-0.0176793883344479,0.46338336403641
2020-02-14,10,"VALE","VALE3",51,-0.0221067757810299,0.45290116603266
2020-02-17,10,"VALE","VALE3",53.41,0.0461723616273531,0.449474981845998
2020-02-18,10,"VALE","VALE3",52.8,-0.0114868036394631,0.497080479072734
2020-02-19,10,"VALE","VALE3",52.81,0.000189376006626052,0.477119376301792
2020-02-20,10,"VALE","VALE3",52.2,-0.0116180718302488,0.454991237589168
2020-02-21,10,"VALE","VALE3",50.13,-0.040462863613181,0.439632799113872
2020-02-26,10,"VALE","VALE3",45.35,-0.100209454714266,0.474855298354223
2020-02-27,10,"VALE","VALE3",44.47,-0.0195953720385406,0.706430980028662
2020-02-28,10,"VALE","VALE3",44.31,-0.00360441931120693,0.672073092828656
2020-03-02,10,"VALE","VALE3",46.36,0.0452266332601528,0.632493450715493
2020-03-03,10,"VALE","VALE3",46.35,-0.000215726459686709,0.644073749942307
2020-03-04,10,"VALE","VALE3",48.57,0.0467847643457892,0.606604570971081
2020-03-05,10,"VALE","VALE3",46.85,-0.0360550476732222,0.62564467840971
2020-03-06,10,"VALE","VALE3",44.61,-0.0489929595442578,0.621282163445432
2020-03-09,10,"VALE","VALE3",37.83,-0.164855610495236,0.643058928117042
2020-03-10,10,"VALE","VALE3",44.81,0.169328890153114,1.077839105062
2020-03-11,10,"VALE","VALE3",40.74,-0.0952209179993919,1.35915482191569
2020-03-12,10,"VALE","VALE3",35.35,-0.141912018456078,1.36565709854205
2020-03-13,10,"VALE","VALE3",42.9,0.193573433591389,1.48458813995005
2020-03-16,10,"VALE","VALE3",39.04,-0.0942850643890795,1.73218751730159
2020-03-17,10,"VALE","VALE3",41.51,0.0613476005200557,1.6885984706615
2020-03-18,10,"VALE","VALE3",38.65,-0.0713875870315164,1.60395854732888
2020-03-19,10,"VALE","VALE3",36.4,-0.059978000390736,1.54031969254971
2020-03-20,10,"VALE","VALE3",35.19,-0.0338068233092012,1.46856592573936
2020-03-23,10,"VALE","VALE3",34.1,-0.0314645670440226,1.37811881134383
2020-03-24,10,"VALE","VALE3",37.64,0.0987699304277077,1.29358008047827
2020-03-25,10,"VALE","VALE3",40.85,0.081839506588833,1.31708914310347
2020-03-26,10,"VALE","VALE3",42,0.0277627969773565,1.30315554467684
2020-03-27,10,"VALE","VALE3",40.1,-0.0462932839708447,1.22223622349595
2020-03-30,10,"VALE","VALE3",41.77,0.0408020441965606,1.16557969922526
2020-03-31,10,"VALE","VALE3",43.22,0.0341249725696558,1.10810589923119
2020-04-01,10,"VALE","VALE3",43.37,0.00346460676853497,1.04926062762963
2020-04-02,10,"VALE","VALE3",42.78,-0.0136972541930152,0.978900703470752
2020-04-03,10,"VALE","VALE3",40.5,-0.0547687295417662,0.916926452068476
2020-04-06,10,"VALE","VALE3",43.13,0.0629168365472583,0.906687058617638
2020-04-07,10,"VALE","VALE3",43.78,0.014958281434965,0.912981418781086
2020-04-08,10,"VALE","VALE3",43.51,-0.0061862953621282,0.857003247864388
2020-04-09,10,"VALE","VALE3",43.28,-0.00530016219436261,0.802455053633905
2020-04-13,10,"VALE","VALE3",44.57,0.0293703524202384,0.752197172665696
2020-04-14,10,"VALE","VALE3",44.53,-0.000897867624853395,0.723086814321088
2020-04-15,10,"VALE","VALE3",43.19,-0.0305541323610013,0.678878630327651
2020-04-16,10,"VALE","VALE3",42.76,-0.0100059008157653,0.659523449303366
2020-04-17,10,"VALE","VALE3",44,0.0285865477614167,0.623099634138482
2020-04-20,10,"VALE","VALE3",42.46,-0.0356271776431512,0.607346542456256
2020-04-22,10,"VALE","VALE3",42.9,0.0103093696588613,0.604726711487347
2020-04-23,10,"VALE","VALE3",43.51,0.0141189707986174,0.573392172940131
2020-04-24,10,"VALE","VALE3",43.76,0.00572936138113695,0.547485272506475
2020-04-27,10,"VALE","VALE3",44.55,0.0178919958030926,0.519559878838359
2020-04-28,10,"VALE","VALE3",44.61,0.00134589522335516,0.502656934058569
2020-04-29,10,"VALE","VALE3",46.73,0.0464283075721613,0.478098078539131
2020-04-30,10,"VALE","VALE3",44.86,-0.0408398276202724,0.520200901456159
2020-05-04,10,"VALE","VALE3",43.93,-0.0209490711043741,0.541181279682285
2020-05-05,10,"VALE","VALE3",43.7,-0.00524935588614368,0.525378783074799
2020-05-06,10,"VALE","VALE3",44.33,0.0143135466554177,0.499443141217039
2020-05-07,10,"VALE","VALE3",46.05,0.0380661139443537,0.481337913242966
2020-05-08,10,"VALE","VALE3",48.85,0.0590266157874759,0.502663973733411
2020-05-11,10,"VALE","VALE3",47.73,-0.0231942474709867,0.574537381399666
2020-05-12,10,"VALE","VALE3",47.46,-0.00567288001018765,0.557609434346271
2020-05-13,10,"VALE","VALE3",48.54,0.0225009492908378,0.528765738424006
2020-05-14,10,"VALE","VALE3",48.09,-0.00931394500888396,0.516122226156677
2020-05-15,10,"VALE","VALE3",48.05,-0.000832119873269897,0.492850411434142
2020-05-18,10,"VALE","VALE3",51.26,0.0646685855196237,0.469212629138246
2020-05-19,10,"VALE","VALE3",52.44,0.022758937959574,0.567898410058296
2020-05-20,10,"VALE","VALE3",52.5,0.00114351070207902,0.551019238734171
2020-05-21,10,"VALE","VALE3",51.13,-0.0264417605056702,0.521899745631393
2020-05-22,10,"VALE","VALE3",50.27,-0.016962931387424,0.515779685379855
2020-05-25,10,"VALE","VALE3",50.1,-0.00338746961366478,0.498502023682901
2020-05-26,10,"VALE","VALE3",49.2,-0.0181273845925566,0.47466209887173
2020-05-27,10,"VALE","VALE3",50.64,0.0288481543376583,0.463343447525693
2020-05-28,10,"VALE","VALE3",50.09,-0.0109203904663952,0.469116655809285
2020-05-29,10,"VALE","VALE3",53,0.0564705261825964,0.451705848579069
2020-06-01,10,"VALE","VALE3",53.42,0.00789329412969291,0.528830177756111
2020-06-02,10,"VALE","VALE3",53.42,0,0.503517758987569
2020-06-03,10,"VALE","VALE3",53.66,0.00448263731566315,0.47882714228618
2020-06-04,10,"VALE","VALE3",55.66,0.0365939111002666,0.457152245472275
2020-06-05,10,"VALE","VALE3",54.61,-0.0190447399336823,0.47953010294576
2020-06-08,10,"VALE","VALE3",54.78,0.00310814767086973,0.468701968983084
2020-06-09,10,"VALE","VALE3",54.99,0.00382618668479124,0.447705428120456
2020-06-10,10,"VALE","VALE3",54.2,-0.0144704420741228,0.428996733260389
2020-06-12,10,"VALE","VALE3",53.4,-0.0148701624794515,0.419173050874963
2020-06-15,10,"VALE","VALE3",53.88,0.00894860557601423,0.410957743667651
2020-06-16,10,"VALE","VALE3",55.39,0.0276397205028492,0.398493577486819
2020-06-17,10,"VALE","VALE3",56.2,0.0145176848546329,0.412340901936448
2020-06-18,10,"VALE","VALE3",56.17,-0.000533950355304099,0.404439004516451
2020-06-19,10,"VALE","VALE3",55.17,-0.0179634792600019,0.389790221962317
2020-06-22,10,"VALE","VALE3",55,-0.00308614205186854,0.389139831412689
2020-06-23,10,"VALE","VALE3",55.59,0.0106701437329072,0.376534498715706
2020-06-24,10,"VALE","VALE3",55.39,-0.00360425692036564,0.369416130138569
2020-06-25,10,"VALE","VALE3",56,0.0109526186901367,0.359189923014344
2020-06-26,10,"VALE","VALE3",55.62,-0.00680884192933045,0.354504421508733
2020-06-29,10,"VALE","VALE3",55.63,0.000179775281383173,0.347454605259678
2020-06-30,10,"VALE","VALE3",55.92,0.00519947383835298,0.339242473200963
2020-07-01,10,"VALE","VALE3",54.54,-0.0249877205081123,0.333172422979995
2020-07-02,10,"VALE","VALE3",55.49,0.0172684469203675,0.353668753130945
2020-07-03,10,"VALE","VALE3",55.26,-0.0041535048425395,0.357029772938328
2020-07-06,10,"VALE","VALE3",56.57,0.0234294898597939,0.348435841385427
2020-07-07,10,"VALE","VALE3",56.37,-0.00354170726158069,0.362783044253729
2020-07-08,10,"VALE","VALE3",57.32,0.0167125008664875,0.353310195902891
2020-07-09,10,"VALE","VALE3",56.42,-0.0158258973861209,0.355953185226676
2020-07-10,10,"VALE","VALE3",56.97,0.00970110791845387,0.357229801584749
2020-07-13,10,"VALE","VALE3",57.65,0.0118654332227638,0.351732938896101
2020-07-14,10,"VALE","VALE3",61.7,0.0678936841962741,0.348883664258052
2020-07-15,10,"VALE","VALE3",61.79,0.00145760816154609,0.50034531500037
2020-07-16,10,"VALE","VALE3",60.12,-0.0273989741881145,0.476017721142069
2020-07-17,10,"VALE","VALE3",61.04,0.0151868220914278,0.477671713800978
2020-07-20,10,"VALE","VALE3",60.8,-0.00393959800408031,0.462756814309953
2020-07-21,10,"VALE","VALE3",59.7,-0.0182577685735649,0.44258402112763
2020-07-22,10,"VALE","VALE3",59.24,-0.00773503099895835,0.435347145155383
2020-07-23,10,"VALE","VALE3",58.85,-0.00660515569331231,0.4195542379283
2020-07-24,10,"VALE","VALE3",58.6,-0.00425713712331883,0.404893162204805
2020-07-27,10,"VALE","VALE3",61.37,0.0461864198180387,0.390883529627835
2020-07-28,10,"VALE","VALE3",60.34,-0.0169258826700905,0.452538072480911
2020-07-29,10,"VALE","VALE3",62.95,0.042345526759441,0.442507793020063
2020-07-30,10,"VALE","VALE3",61.27,-0.027050433752793,0.48152197323891
2020-07-31,10,"VALE","VALE3",60.71,-0.00918189759522054,0.481815265404836
2020-08-03,10,"VALE","VALE3",60.26,-0.00743989544018758,0.461943998985247
2020-08-04,10,"VALE","VALE3",60.7,0.00727516436329751,0.443185687786935
2020-08-05,10,"VALE","VALE3",62.19,0.0242505170503453,0.42623919457789
2020-08-06,10,"VALE","VALE3",61.83,-0.00580553154532051,0.429622936322475
2020-08-07,10,"VALE","VALE3",60.45,-0.0225721065096756,0.413517399033139
2020-08-10,10,"VALE","VALE3",62.2,0.028538422684332,0.416290140480238
2020-08-11,10,"VALE","VALE3",60.28,-0.0313546259868391,0.428910582969095
2020-08-12,10,"VALE","VALE3",61.5,0.0200368010541775,0.445337597802632
2020-08-13,10,"VALE","VALE3",60.35,-0.0188762272689317,0.439833470433031
2020-08-14,10,"VALE","VALE3",61.35,0.01643422361338,0.4337211229064
2020-08-17,10,"VALE","VALE3",62.23,0.014242027424206,0.425264025087444
2020-08-18,10,"VALE","VALE3",63.06,0.0132494555357883,0.415508905996715
2020-08-19,10,"VALE","VALE3",62.39,-0.0106816479942198,0.405958611223663
2020-08-20,10,"VALE","VALE3",62.95,0.00893575436766128,0.395430508979633
2020-08-21,10,"VALE","VALE3",62.2,-0.0119857607452224,0.384739590968088
2020-08-24,10,"VALE","VALE3",62.96,0.012144604364014,0.377900375699047
2020-08-25,10,"VALE","VALE3",61.62,-0.021513110940626,0.371928613419705
2020-08-26,10,"VALE","VALE3",61.75,0.0021074823395648,0.379264570115692
2020-08-27,10,"VALE","VALE3",60.79,-0.0156686737474554,0.367535752372964
2020-08-28,10,"VALE","VALE3",61.1,0.00508656441691846,0.366978208830183
2020-08-31,10,"VALE","VALE3",59.68,-0.0235149102820443,0.357508582719358
2020-09-01,10,"VALE","VALE3",61.76,0.0342589498210153,0.370729252161299
2020-09-02,10,"VALE","VALE3",61.32,-0.00714985171290727,0.404482021876185
2020-09-03,10,"VALE","VALE3",59.32,-0.033159536733882,0.391766059970443
2020-09-04,10,"VALE","VALE3",60.49,0.0195315448490915,0.418957449142587
2020-09-08,10,"VALE","VALE3",59.27,-0.020374786319076,0.416253697593087
2020-09-09,10,"VALE","VALE3",60,0.0122412864223538,0.415310175667818
2020-09-10,10,"VALE","VALE3",58.53,-0.0248051189189711,0.404862746217324
2020-09-11,10,"VALE","VALE3",61.95,0.056788164772022,0.412684751891099
2020-09-14,10,"VALE","VALE3",61.91,-0.000645890544010785,0.50170670955868
2020-09-15,10,"VALE","VALE3",62.6,0.0110835605749123,0.47720551549005
2020-09-16,10,"VALE","VALE3",60.97,-0.0263833381863281,0.458943363825065
2020-09-17,10,"VALE","VALE3",62.08,0.0180419359552387,0.461349581024835
2020-09-18,10,"VALE","VALE3",61.66,-0.00678845341695899,0.451359398867502
2020-09-21,10,"VALE","VALE3",60,-0.0272908602359036,0.433391189587573
2020-09-22,10,"VALE","VALE3",57.81,-0.0371827911277159,0.44120940143784
2020-09-23,10,"VALE","VALE3",59.1,0.0220691533176678,0.468214704103219
2020-09-24,10,"VALE","VALE3",58.66,-0.00747286086274764,0.462509722172779
2020-09-25,10,"VALE","VALE3",59.25,0.0100077164659357,0.443709072848877
2020-09-28,10,"VALE","VALE3",58.78,-0.00796411902446921,0.428307277168095
2020-09-29,10,"VALE","VALE3",58.35,-0.00734230225820627,0.413405457811992
2020-09-30,10,"VALE","VALE3",59.11,0.0129407561037132,0.399797875455808
2020-10-01,10,"VALE","VALE3",58.86,-0.00423837203095145,0.391859219926736
2020-10-02,10,"VALE","VALE3",58.32,-0.00921665510492395,0.379283543422509
2020-10-05,10,"VALE","VALE3",59.59,0.0215426870584849,0.370805507823251
2020-10-06,10,"VALE","VALE3",58.62,-0.0164118394761412,0.378119208836239
2020-10-07,10,"VALE","VALE3",60.17,0.026097953949514,0.377038948385366
2020-10-08,10,"VALE","VALE3",61.29,0.0184428082653799,0.391540741942858
2020-10-09,10,"VALE","VALE3",61.6,0.00504517304183373,0.391097522170062
2020-10-13,10,"VALE","VALE3",62.14,0.00872803342542724,0.378842551564512
2020-10-14,10,"VALE","VALE3",63,0.0137448224266314,0.369966097830142
2020-10-15,10,"VALE","VALE3",62.47,-0.00844828488605416,0.366650392789415
2020-10-16,10,"VALE","VALE3",62.24,-0.00368856163534238,0.359157536741152
2020-10-19,10,"VALE","VALE3",61.95,-0.00467027179498475,0.350156023582788
2020-10-20,10,"VALE","VALE3",61.84,-0.00177720379598497,0.342583394176273
2020-10-21,10,"VALE","VALE3",62.85,0.0162005307570898,0.335104702500843
2020-10-22,10,"VALE","VALE3",63.1,0.00396983451091102,0.339759177921945
2020-10-23,10,"VALE","VALE3",63.45,0.00553142461322926,0.333138719979617
2020-10-26,10,"VALE","VALE3",62.5,-0.0150856374180409,0.327990434185373
2020-10-27,10,"VALE","VALE3",62.53,0.00047988483685077,0.332410930982907
2020-10-28,10,"VALE","VALE3",60.26,-0.0369779078770514,0.326030471480993
2020-10-29,10,"VALE","VALE3",62.02,0.0287883799701477,0.377884926391424
2020-10-30,10,"VALE","VALE3",60.55,-0.0239874436732017,0.397689206363789
2020-11-03,10,"VALE","VALE3",63.34,0.0450475711113926,0.405202578742735
2020-11-04,10,"VALE","VALE3",61.58,-0.0281798986141396,0.459957421227665
2020-11-05,10,"VALE","VALE3",62.55,0.0156290944165658,0.465313848823183
2020-11-06,10,"VALE","VALE3",63.19,0.0101798238724437,0.452239272590338
2020-11-09,10,"VALE","VALE3",63.19,0,0.436026672311212
2020-11-10,10,"VALE","VALE3",63.16,-0.00047487139792258,0.418034494397991
2020-11-11,10,"VALE","VALE3",63.6,0.00694228095863511,0.401931562643316
2020-11-12,10,"VALE","VALE3",62.67,-0.0147306061094923,0.389313989778969
2020-11-13,10,"VALE","VALE3",63.25,0.00921226337104555,0.384718168476637
2020-11-16,10,"VALE","VALE3",64.92,0.0260606150387609,0.375478624725787
2020-11-17,10,"VALE","VALE3",66.97,0.0310890152755683,0.390176647562246
2020-11-18,10,"VALE","VALE3",66.45,-0.00779497276270438,0.412661694403312
2020-11-19,10,"VALE","VALE3",67.72,0.0189317721056801,0.399389869712783
2020-11-20,10,"VALE","VALE3",68.44,0.010575891759058,0.398531171761199
2020-11-23,10,"VALE","VALE3",71.29,0.0407986161055445,0.388676347958144
2020-11-24,10,"VALE","VALE3",74.8,0.0480618198508944,0.435476296722888
2020-11-25,10,"VALE","VALE3",75.5,0.00931477127454761,0.491560859799734
2020-11-26,10,"VALE","VALE3",76.57,0.014072698870053,0.470680371917708
2020-11-27,10,"VALE","VALE3",78.44,0.0241286462031136,0.455516441561714
2020-11-30,10,"VALE","VALE3",78,-0.00562517463855376,0.454533771968319
2020-12-01,10,"VALE","VALE3",81.25,0.0408219945202552,0.435744700473869
2020-12-02,10,"VALE","VALE3",79.84,-0.0175061892066383,0.472292537098773
2020-12-03,10,"VALE","VALE3",78.96,-0.0110832368779825,0.460552126003613
2020-12-04,10,"VALE","VALE3",81.98,0.0375339199509654,0.4441817990043
2020-12-07,10,"VALE","VALE3",82.95,0.0117627015602619,0.471093635718207
2020-12-08,10,"VALE","VALE3",82.9,-0.000602954495204183,0.453977945470339
2020-12-09,10,"VALE","VALE3",82.7,-0.00241546011160366,0.434169727603993
2020-12-10,10,"VALE","VALE3",85,0.0274316544606708,0.416586656983464
2020-12-11,10,"VALE","VALE3",84.86,-0.00164841671613769,0.427049495776453
2020-12-14,10,"VALE","VALE3",83.55,-0.0155575847327761,0.410094458347981
2020-12-15,10,"VALE","VALE3",84.5,0.0113062793217254,0.403766248958977
2020-12-16,10,"VALE","VALE3",86.22,0.0201506349558604,0.393883899541346
2020-12-17,10,"VALE","VALE3",87.2,0.0113021615959454,0.395548089448506
2020-12-18,10,"VALE","VALE3",87.8,0.00685716972613705,0.386644139447601
2020-12-21,10,"VALE","VALE3",86.86,-0.0107638735343952,0.375720544916265
2020-12-22,10,"VALE","VALE3",86.94,0.000920598453970099,0.368908964181676
2020-12-23,10,"VALE","VALE3",87.36,0.00481928643594892,0.358219050602874
2020-12-28,10,"VALE","VALE3",87.31,-0.000572508173878627,0.349677620785409
2020-12-29,10,"VALE","VALE3",87.07,-0.0027526109821922,0.341218220618434
2020-12-30,10,"VALE","VALE3",87.45,0.00435480862408694,0.334104571052722
2021-01-14,10,"VALE","VALE3",97.8,0.111857375576161,0.328324615541414
2021-01-29,10,"VALE","VALE3",87.95,-0.106156105857204,0.684915944823861
2021-02-12,10,"VALE","VALE3",93.89,0.0653554130868889,0.862789178390719
2021-01-04,10,"VALE","VALE3",91.46,-0.0262221660405471,0.880838650381301
2021-01-15,10,"VALE","VALE3",93.55,0.0225943344901896,0.835830191632319
2021-02-01,10,"VALE","VALE3",91.27,-0.0246739061913127,0.791700682463476
2021-02-17,10,"VALE","VALE3",96.35,0.0541652483315895,0.753732945079509
2021-01-05,10,"VALE","VALE3",93,-0.0353879017071194,0.765023744730211
2021-01-18,10,"VALE","VALE3",94.31,0.0139877354025376,0.742466693734675
2021-02-18,10,"VALE","VALE3",97.4,0.0322389820926961,0.700661415292889
2021-02-02,10,"VALE","VALE3",87.66,-0.105360515657826,0.6809019707505
2021-01-06,10,"VALE","VALE3",95.61,0.0868117221066917,0.857187447320151
2021-01-19,10,"VALE","VALE3",94.06,-0.0163445405804527,0.928927895967122
2021-01-07,10,"VALE","VALE3",102.32,0.0841722807536853,0.872418365359613
2021-02-03,10,"VALE","VALE3",90.43,-0.123529086518198,0.934013663418554
2021-02-19,10,"VALE","VALE3",97.77,0.0780417107651909,1.09901357296934
2021-01-20,10,"VALE","VALE3",92.32,-0.0573569787577905,1.10790292252936
2021-02-04,10,"VALE","VALE3",89.29,-0.0333713032306642,1.07845494220437
2021-01-08,10,"VALE","VALE3",102,0.133083313755146,1.02176772450325
2021-02-22,10,"VALE","VALE3",95.35,-0.0674184812378431,1.19412261774419
2021-01-21,10,"VALE","VALE3",93.36,-0.0210913440681275,1.17066391764057
2021-02-05,10,"VALE","VALE3",92.69,-0.0072023960905592,1.09669116738268
2021-01-22,10,"VALE","VALE3",93.17,0.00516518957459233,1.02321786876997
2021-01-11,10,"VALE","VALE3",101.98,0.0903509341646762,0.955123218918026
2021-02-23,10,"VALE","VALE3",96.95,-0.0505813339383489,1.01677214068901
2021-02-08,10,"VALE","VALE3",94.01,-0.0307942220982013,0.987512459348189
2021-02-24,10,"VALE","VALE3",97.93,0.0408517781422437,0.936812355721092
2021-01-12,10,"VALE","VALE3",99.19,0.0127842650251992,0.902482300573184
2021-01-26,10,"VALE","VALE3",91.75,-0.0779697158232227,0.846352496785004
2021-02-09,10,"VALE","VALE3",94.25,0.0268833393934404,0.897316854761565
2021-02-25,10,"VALE","VALE3",95.71,0.0153719598796948,0.851234794562821
2021-01-13,10,"VALE","VALE3",96.22,0.00531445006349267,0.800721121673525
2021-01-27,10,"VALE","VALE3",89.2,-0.075756196685344,0.750578877900579
2021-02-10,10,"VALE","VALE3",94.7,0.0598329606060688,0.814689261904384
2021-02-26,10,"VALE","VALE3",94.52,-0.00190254787332559,0.828445234306575
2021-01-28,10,"VALE","VALE3",91.1,-0.0368536480527945,0.775575038882785
2021-02-11,10,"VALE","VALE3",93.1,0.0217163800171088,0.753879452791621
2021-03-01,10,"VALE","VALE3",98.57,0.0570927713943262,0.716686894161379
2021-03-02,10,"VALE","VALE3",101.6,0.0302765794670338,0.740222078934217
2021-04-09,10,"VALE","VALE3",103,0.0136854530852542,0.713486777206939
2021-03-26,10,"VALE","VALE3",95.53,-0.0752886539477187,0.674095034811448
2021-03-15,10,"VALE","VALE3",96.82,0.0134132502296311,0.753632465250243
2021-03-03,10,"VALE","VALE3",100.35,0.035810490730799,0.710515641461724
2021-04-12,10,"VALE","VALE3",103.4,0.0299408868319816,0.694745188117094
